data;plano contas id;cliente;uf;valor recebido
19/12/2018;11;Cliente 372;SP;R$ 402,24
19/12/2018;11;Cliente 1086;SP;R$ 1.143,64
19/12/2018;11;Cliente 1733;SP;R$ 777,74
19/12/2018;11;Cliente 1733;SP;R$ 349,97
19/12/2018;11;Cliente 1558;SP;R$ 22,72
19/12/2018;11;Cliente 530;SP;R$ 458,44
19/12/2018;11;Cliente 530;SP;R$ 810,05
19/12/2018;11;Cliente 530;SP;R$ 536,94
19/12/2018;11;Cliente 1103;SP;R$ 1.109,25
19/12/2018;11;Cliente 1454;SP;R$ 94.007,02
19/12/2018;11;Cliente 1454;SP;R$ 1.551,06
20/12/2018;11;Cliente 941;SP;R$ 124,19
20/12/2018;11;Cliente 1692;SP;R$ 1.663,52
20/12/2018;11;Cliente 1692;SP;R$ 3.371,65
20/12/2018;11;Cliente 1692;SP;R$ 3.685,74
20/12/2018;11;Cliente 600;SP;R$ 358,92
20/12/2018;11;Cliente 1626;SP;R$ 1.296,59
20/12/2018;11;Cliente 1872;SP;R$ 163,97
20/12/2018;11;Cliente 245;SP;R$ 1.101,64
20/12/2018;11;Cliente 471;SP;R$ 428,73
20/12/2018;11;Cliente 396;SP;R$ 838,15
20/12/2018;11;Cliente 1225;SP;R$ 529,06
20/12/2018;11;Cliente 1225;SP;R$ 392,30
20/12/2018;11;Cliente 1130;SP;R$ 326,95
20/12/2018;11;Cliente 1383;SP;R$ 845,59
20/12/2018;11;Cliente 1512;SP;R$ 730,95
20/12/2018;11;Cliente 941;SP;R$ 39.686,37
21/12/2018;11;Cliente 1873;SP;R$ 116.922,73
21/12/2018;11;Cliente 1873;SP;R$ 3.394,97
21/12/2018;11;Cliente 1623;SP;R$ 3.525,40
21/12/2018;11;Cliente 941;SP;R$ 2.692,11
21/12/2018;11;Cliente 941;SP;R$ 3.658,72
21/12/2018;11;Cliente 192;SP;R$ 743,38
21/12/2018;11;Cliente 1723;SP;R$ 1.507,31
21/12/2018;11;Cliente 1316;SP;R$ 156,26
21/12/2018;11;Cliente 1089;SP;R$ 390,72
21/12/2018;11;Cliente 141;SP;R$ 1.135,71
21/12/2018;11;Cliente 941;SP;R$ 42.659,57
21/12/2018;11;Cliente 941;SP;R$ 22.885,56
26/12/2018;11;Cliente 1337;SP;R$ 1.841,63
26/12/2018;11;Cliente 1337;SP;R$ 3.111,69
26/12/2018;11;Cliente 1875;SP;R$ 344,82
26/12/2018;11;Cliente 564;SP;R$ 307,89
26/12/2018;11;Cliente 221;SP;R$ 5.007,43
26/12/2018;11;Cliente 221;SP;R$ 8.443,83
26/12/2018;11;Cliente 221;SP;R$ 7.581,61
26/12/2018;11;Cliente 1547;SP;R$ 307,91
26/12/2018;11;Cliente 1876;SP;R$ 290,88
27/12/2018;11;Cliente 741;SP;R$ 56.500,29
27/12/2018;11;Cliente 483;SP;R$ 375,28
27/12/2018;11;Cliente 483;SP;R$ 457,46
27/12/2018;11;Cliente 1783;SP;R$ 375,29
27/12/2018;11;Cliente 1164;SP;R$ 963,33
28/12/2018;11;Cliente 1618;SP;R$ 2.040,99
28/12/2018;11;Cliente 1281;SP;R$ 753,60
28/12/2018;11;Cliente 1281;SP;R$ 426,35
28/12/2018;11;Cliente 1086;SP;R$ 3.374,12
20/06/2018;12;Cliente 1574;SP;R$ 519,02
22/06/2018;12;Cliente 1577;SP;R$ -
25/06/2018;12;Cliente 1580;SP;R$ 1,95
25/06/2018;12;Cliente 1581;SP;R$ 897,89
29/06/2018;12;Cliente 1591;SP;R$ 35.293,14
29/06/2018;12;Cliente 1577;SP;R$ -
04/07/2018;12;Cliente 1591;SP;R$ 81,36
05/07/2018;12;Cliente 1577;SP;R$ -
05/07/2018;12;Cliente 1577;SP;R$ -
06/07/2018;12;Cliente 1591;SP;R$ 93.249,94
09/07/2018;12;Cliente 1360;SP;R$ 4.587,19
09/07/2018;12;Cliente 1577;SP;R$ -
10/07/2018;12;Cliente 1580;SP;R$ -
11/07/2018;12;Cliente 1580;SP;R$ 37.245,94
11/07/2018;12;Cliente 1607;SP;R$ 1.408,38
11/07/2018;12;Cliente 1580;SP;R$ -
11/07/2018;12;Cliente 1577;SP;R$ -
13/07/2018;12;Cliente 1580;SP;R$ 23.984,22
13/07/2018;12;Cliente 1580;SP;R$ 1.868,92
13/07/2018;12;Cliente 1449;SP;R$ 26,18
17/07/2018;12;Cliente 37;SP;R$ 655,41
17/07/2018;12;Cliente 1245;SP;R$ 1.006,59
19/07/2018;12;Cliente 1577;SP;R$ -
19/07/2018;12;Cliente 867;SP;R$ 235,55
20/07/2018;12;Cliente 1119;SP;R$ 839,20
24/07/2018;12;Cliente 1577;SP;R$ -
26/07/2018;12;Cliente 1577;SP;R$ -
26/07/2018;12;Cliente 1119;SP;R$ 977,98
27/07/2018;12;Cliente 1624;SP;R$ 137,09
27/07/2018;12;Cliente 1624;SP;R$ 119,55
31/07/2018;12;Cliente 1577;SP;R$ -
02/08/2018;12;Cliente 1577;SP;R$ -
03/08/2018;12;Cliente 1577;SP;R$ -
03/08/2018;12;Cliente 1634;SP;R$ 2.211,01
03/08/2018;12;Cliente 1591;SP;R$ 70,36
03/08/2018;12;Cliente 1591;SP;R$ 33,97
07/08/2018;12;Cliente 1647;SP;R$ 289,94
07/08/2018;12;Cliente 1580;SP;R$ -
09/08/2018;12;Cliente 1651;SP;R$ 74,81
10/08/2018;12;Cliente 1138;SP;R$ 140,21
13/08/2018;12;Cliente 1577;SP;R$ -
13/08/2018;12;Cliente 1580;SP;R$ -
15/08/2018;12;Cliente 1577;SP;R$ -
17/08/2018;12;Cliente 1577;SP;R$ -
20/08/2018;12;Cliente 1670;SP;R$ 239.166,26
21/08/2018;12;Cliente 1577;SP;R$ -
27/08/2018;12;Cliente 1577;SP;R$ -
27/08/2018;12;Cliente 1580;SP;R$ -
03/09/2018;12;Cliente 1702;SP;R$ 0,99
03/09/2018;12;Cliente 1580;SP;R$ -
04/09/2018;12;Cliente 1690;SP;R$ 322,99
05/09/2018;12;Cliente 1710;SP;R$ -
06/09/2018;12;Cliente 1577;SP;R$ -
10/09/2018;12;Cliente 1670;SP;R$ 217.356,47
11/09/2018;12;Cliente 794;SP;R$ 129,11
13/09/2018;12;Cliente 1647;SP;R$ 71,09
19/09/2018;12;Cliente 1580;SP;R$ 364.033,58
20/09/2018;12;Cliente 1727;SP;R$ 98.671,84
20/09/2018;12;Cliente 56;SP;R$ 1.834,98
21/09/2018;12;Cliente 1577;SP;R$ -
26/09/2018;12;Cliente 1577;SP;R$ -
27/09/2018;12;Cliente 1736;SP;R$ 2.058,08
27/09/2018;12;Cliente 1737;SP;R$ 798,96
27/09/2018;12;Cliente 56;SP;R$ 2.073,88
27/09/2018;12;Cliente 1580;SP;R$ -
28/09/2018;12;Cliente 1580;SP;R$ 26.797,24
28/09/2018;12;Cliente 1670;SP;R$ 111.224,57
01/10/2018;12;Cliente 1580;SP;R$ 42.715,59
03/10/2018;12;Cliente 1580;SP;R$ 107,83
03/10/2018;12;Cliente 1580;SP;R$ -
04/10/2018;12;Cliente 56;SP;R$ 2.373,97
09/10/2018;12;Cliente 1591;SP;R$ -
09/10/2018;12;Cliente 1502;SP;R$ 4.462,85
10/10/2018;12;Cliente 9;SP;R$ 2.846,81
15/10/2018;12;Cliente 1580;SP;R$ -
16/10/2018;12;Cliente 1577;SP;R$ -
17/10/2018;12;Cliente 1580;SP;R$ 2,43
22/10/2018;12;Cliente 1580;SP;R$ 13,82
22/10/2018;12;Cliente 1767;SP;R$ 1.174,09
25/10/2018;12;Cliente 1791;SP;R$ 14,50
26/10/2018;12;Cliente 1663;SP;R$ 3.224,84
29/10/2018;12;Cliente 1577;SP;R$ -
29/10/2018;12;Cliente 1580;SP;R$ -
01/11/2018;12;Cliente 1580;SP;R$ 11,26
05/11/2018;12;Cliente 1580;SP;R$ -
07/11/2018;12;Cliente 1810;SP;R$ 2.889,77
09/11/2018;12;Cliente 1577;SP;R$ -
09/11/2018;12;Cliente 1580;SP;R$ 28,26
12/11/2018;12;Cliente 1822;SP;R$ 32,20
14/11/2018;12;Cliente 1824;SP;R$ 5.175,70
21/11/2018;12;Cliente 1580;SP;R$ 2.719,18
21/11/2018;12;Cliente 1702;SP;R$ 1,59
22/11/2018;12;Cliente 1580;SP;R$ 3,88
23/11/2018;12;Cliente 37;SP;R$ 3.269,76
23/11/2018;12;Cliente 1577;SP;R$ -
26/11/2018;12;Cliente 1836;SP;R$ 3.097,25
27/11/2018;12;Cliente 1580;SP;R$ -
28/11/2018;12;Cliente 471;SP;R$ 138,92
29/11/2018;12;Cliente 1670;SP;R$ 3.681,28
30/11/2018;12;Cliente 1577;SP;R$ -
03/12/2018;12;Cliente 1580;SP;R$ -
04/12/2018;12;Cliente 1577;SP;R$ -
07/12/2018;12;Cliente 1577;SP;R$ -
10/12/2018;12;Cliente 1856;SP;R$ 270,47
10/12/2018;12;Cliente 1580;SP;R$ 5,65
11/12/2018;12;Cliente 1577;SP;R$ -
12/12/2018;12;Cliente 1767;SP;R$ 338,91
12/12/2018;12;Cliente 198;SP;R$ 110,64
17/12/2018;12;Cliente 1770;SP;R$ 605,53
18/12/2018;12;Cliente 1870;SP;R$ -
19/12/2018;12;Cliente 1718;SP;R$ 1.053,47
19/12/2018;12;Cliente 1718;SP;R$ 1.214,61
28/12/2018;12;Cliente 1855;SP;R$ 544,00
04/04/2017;12;Cliente 586;RS;R$ 135,16
10/07/2018;12;Cliente 1604;DF;R$ 211.374,86
17/08/2018;12;Cliente 1604;DF;R$ 38.059,33
17/08/2018;12;Cliente 1604;DF;R$ 105.472,44
31/08/2018;12;Cliente 1604;DF;R$ 123.046,65
30/11/2018;12;Cliente 1604;DF;R$ 100.013,12
04/12/2018;12;Cliente 4;PR;R$ 1.908,08
10/12/2018;12;Cliente 1604;DF;R$ 106.062,42
26/12/2018;12;Cliente 1874;DF;R$ 2.865,17
09/01/2017;11;Cliente 39;SC;R$ 305,06
09/01/2017;11;Cliente 40;SC;R$ 329,21
10/01/2017;11;Cliente 50;DF;R$ 357,23
10/01/2017;11;Cliente 51;BA;R$ 807,93
10/01/2017;11;Cliente 52;RO;R$ 549,89
10/01/2017;11;Cliente 61;CE;R$ 880,24
13/01/2017;11;Cliente 82;AL;R$ 8.912,72
16/01/2017;11;Cliente 90;MS;R$ 138,07
19/01/2017;11;Cliente 127;PE;R$ 176,47
19/01/2017;11;Cliente 128;PI;R$ 348,25
19/01/2017;11;Cliente 130;GO;R$ 315,44
19/01/2017;11;Cliente 131;GO;R$ 270,95
19/01/2017;11;Cliente 132;GO;R$ 256,47
19/01/2017;11;Cliente 135;GO;R$ 218,29
23/01/2017;11;Cliente 144;PE;R$ 504,77
24/01/2017;11;Cliente 82;AL;R$ 9.066,81
26/01/2017;11;Cliente 162;BA;R$ 392,24
30/01/2017;11;Cliente 193;PE;R$ 157,12
30/01/2017;11;Cliente 194;PI;R$ 262,34
30/01/2017;11;Cliente 196;BA;R$ 53,44
31/01/2017;11;Cliente 199;DF;R$ 133,17
31/01/2017;11;Cliente 201;SC;R$ 457,38
01/02/2017;11;Cliente 208;AP;R$ 209,52
01/02/2017;11;Cliente 209;MS;R$ 1.625,26
03/02/2017;11;Cliente 217;BA;R$ 375,84
03/02/2017;11;Cliente 218;GO;R$ 537,04
07/02/2017;11;Cliente 248;MA;R$ 213,52
09/02/2017;11;Cliente 258;SC;R$ 52,29
10/02/2017;11;Cliente 287;DF;R$ 364,43
10/02/2017;11;Cliente 82;AL;R$ 16.358,62
13/02/2017;11;Cliente 293;BA;R$ 177,09
13/02/2017;11;Cliente 296;ES;R$ 87,70
13/02/2017;11;Cliente 297;PB;R$ 276,75
15/02/2017;11;Cliente 331;SC;R$ 119,38
15/02/2017;11;Cliente 334;ES;R$ 462,81
16/02/2017;11;Cliente 346;SC;R$ 813,35
20/02/2017;11;Cliente 354;PI;R$ 331,64
22/02/2017;11;Cliente 360;SC;R$ 468,76
22/02/2017;11;Cliente 362;SC;R$ 1.037,80
22/02/2017;11;Cliente 363;SC;R$ 1.250,01
22/02/2017;11;Cliente 365;BA;R$ 417,76
22/02/2017;11;Cliente 366;MT;R$ 370,44
23/02/2017;11;Cliente 374;SC;R$ 214,87
23/02/2017;11;Cliente 375;SC;R$ 296,83
23/02/2017;11;Cliente 376;SC;R$ 270,79
23/02/2017;11;Cliente 377;SC;R$ 134,25
24/02/2017;11;Cliente 384;SC;R$ 25.142,06
07/03/2017;11;Cliente 434;MT;R$ 35,41
07/03/2017;11;Cliente 82;AL;R$ 5.142,55
07/03/2017;11;Cliente 82;AL;R$ 8.790,85
09/03/2017;11;Cliente 452;ES;R$ 281,41
09/03/2017;11;Cliente 454;PI;R$ 156,30
10/03/2017;11;Cliente 462;ES;R$ 417,58
10/03/2017;11;Cliente 463;ES;R$ 344,76
14/03/2017;11;Cliente 474;PE;R$ 261,01
15/03/2017;11;Cliente 479;MT;R$ 159,52
15/03/2017;11;Cliente 479;MT;R$ 887,69
22/03/2017;11;Cliente 532;DF;R$ 1.708,51
23/03/2017;11;Cliente 539;MA;R$ 476,65
23/03/2017;11;Cliente 540;DF;R$ 177,65
27/03/2017;11;Cliente 547;ES;R$ 759,14
31/03/2017;11;Cliente 566;BA;R$ 569,92
03/04/2017;11;Cliente 572;BA;R$ 531,14
03/04/2017;11;Cliente 572;BA;R$ 849,87
03/04/2017;11;Cliente 573;MS;R$ 2.504,78
03/04/2017;11;Cliente 572;BA;R$ 546,79
05/04/2017;11;Cliente 588;MA;R$ 363,87
05/04/2017;11;Cliente 592;BA;R$ 229,14
06/04/2017;11;Cliente 593;ES;R$ 1.657,93
07/04/2017;11;Cliente 258;SC;R$ 2.447,67
11/04/2017;11;Cliente 604;SE;R$ 556,44
17/04/2017;11;Cliente 619;ES;R$ 455,22
17/04/2017;11;Cliente 620;ES;R$ 439,67
17/04/2017;11;Cliente 621;PE;R$ 681,40
18/04/2017;11;Cliente 624;SE;R$ 369,76
18/04/2017;11;Cliente 625;SE;R$ 287,58
18/04/2017;11;Cliente 626;SE;R$ 297,09
18/04/2017;11;Cliente 627;SE;R$ 275,89
20/04/2017;11;Cliente 463;ES;R$ 274,07
20/04/2017;11;Cliente 632;GO;R$ 722,96
25/04/2017;11;Cliente 639;BA;R$ 479,08
27/04/2017;11;Cliente 658;PE;R$ 345,22
27/04/2017;11;Cliente 374;SC;R$ 70,29
27/04/2017;11;Cliente 572;BA;R$ 1.360,25
02/05/2017;11;Cliente 687;GO;R$ 219,49
10/05/2017;11;Cliente 707;SC;R$ 228,02
17/05/2017;11;Cliente 720;MT;R$ 729,39
18/05/2017;11;Cliente 362;SC;R$ 777,97
18/05/2017;11;Cliente 724;MT;R$ 567,37
18/05/2017;11;Cliente 725;PA;R$ 383,06
18/05/2017;11;Cliente 726;PA;R$ 189,35
18/05/2017;11;Cliente 727;PA;R$ 283,68
18/05/2017;11;Cliente 728;PA;R$ 249,59
18/05/2017;11;Cliente 729;PA;R$ 356,83
19/05/2017;11;Cliente 733;DF;R$ 390,89
23/05/2017;11;Cliente 742;MA;R$ 340,46
24/05/2017;11;Cliente 748;SC;R$ 747,99
24/05/2017;11;Cliente 750;ES;R$ 354,78
29/05/2017;11;Cliente 763;MT;R$ 1.801,36
29/05/2017;11;Cliente 763;MT;R$ 1.637,87
29/05/2017;11;Cliente 763;MT;R$ 1.636,65
05/06/2017;11;Cliente 778;SC;R$ 854,85
08/06/2017;11;Cliente 795;DF;R$ 369,20
09/06/2017;11;Cliente 797;PI;R$ 465,18
09/06/2017;11;Cliente 803;SC;R$ 1.110,39
13/06/2017;11;Cliente 807;PB;R$ 721,99
13/06/2017;11;Cliente 808;MT;R$ 430,65
19/06/2017;11;Cliente 815;RO;R$ 1.303,50
21/06/2017;11;Cliente 823;BA;R$ 486,61
26/06/2017;11;Cliente 834;DF;R$ 550,35
04/07/2017;11;Cliente 849;MT;R$ 1.675,74
06/07/2017;11;Cliente 858;BA;R$ 184,28
07/07/2017;11;Cliente 865;ES;R$ 1.618,93
07/07/2017;11;Cliente 866;PE;R$ 1.121,10
11/07/2017;11;Cliente 871;DF;R$ 666,57
17/07/2017;11;Cliente 880;BA;R$ 669,88
18/07/2017;11;Cliente 881;GO;R$ 264,36
20/07/2017;11;Cliente 891;DF;R$ 1.092,54
20/07/2017;11;Cliente 891;DF;R$ 1.295,72
20/07/2017;11;Cliente 891;DF;R$ 1.336,48
24/07/2017;11;Cliente 532;DF;R$ 725,12
24/07/2017;11;Cliente 893;MS;R$ 1.249,07
25/07/2017;11;Cliente 894;PE;R$ 1.706,69
28/07/2017;11;Cliente 904;MT;R$ 1.315,11
28/07/2017;11;Cliente 904;MT;R$ 680,54
02/08/2017;11;Cliente 915;SC;R$ 247,96
07/08/2017;11;Cliente 928;BA;R$ 186,32
08/08/2017;11;Cliente 930;PB;R$ 330,36
08/08/2017;11;Cliente 931;MT;R$ 177,54
09/08/2017;11;Cliente 572;BA;R$ 1.150,35
11/08/2017;11;Cliente 572;BA;R$ 960,76
11/08/2017;11;Cliente 572;BA;R$ 729,80
11/08/2017;11;Cliente 572;BA;R$ 1.519,86
15/08/2017;11;Cliente 936;SC;R$ 377,06
16/08/2017;11;Cliente 942;PE;R$ 850,60
18/08/2017;11;Cliente 572;BA;R$ 500,50
18/08/2017;11;Cliente 572;BA;R$ 1.118,96
18/08/2017;11;Cliente 572;BA;R$ 929,52
28/08/2017;11;Cliente 963;AM;R$ 510,49
28/08/2017;11;Cliente 966;SC;R$ 1.369,24
29/08/2017;11;Cliente 969;MT;R$ 261,10
29/08/2017;11;Cliente 971;PI;R$ 788,49
30/08/2017;11;Cliente 973;PE;R$ 1.381,49
30/08/2017;11;Cliente 572;BA;R$ 195,69
31/08/2017;11;Cliente 978;SC;R$ 248,76
01/09/2017;11;Cliente 981;PI;R$ 170,25
01/09/2017;11;Cliente 983;GO;R$ 670,84
11/09/2017;11;Cliente 540;DF;R$ 286,15
12/09/2017;11;Cliente 999;BA;R$ 108,49
15/09/2017;11;Cliente 1008;ES;R$ 751,57
15/09/2017;11;Cliente 1008;ES;R$ 1.854,56
15/09/2017;11;Cliente 1008;ES;R$ 2.036,98
18/09/2017;11;Cliente 1010;DF;R$ 874,39
19/09/2017;11;Cliente 1014;CE;R$ 1.803,23
19/09/2017;11;Cliente 1014;CE;R$ 1.348,70
19/09/2017;11;Cliente 1014;CE;R$ 1.462,91
19/09/2017;11;Cliente 573;MS;R$ 1.018,15
19/09/2017;11;Cliente 573;MS;R$ 707,22
19/09/2017;11;Cliente 1016;GO;R$ 62,64
20/09/2017;11;Cliente 1017;PI;R$ 1.321,70
20/09/2017;11;Cliente 1019;DF;R$ 451,42
21/09/2017;11;Cliente 1022;PE;R$ 3.528,98
27/09/2017;11;Cliente 1030;GO;R$ 464,06
04/10/2017;11;Cliente 572;BA;R$ 481,89
04/10/2017;11;Cliente 572;BA;R$ 651,83
06/10/2017;11;Cliente 573;MS;R$ 811,87
06/10/2017;11;Cliente 573;MS;R$ 1.205,74
06/10/2017;11;Cliente 573;MS;R$ 1.357,36
09/10/2017;11;Cliente 1008;ES;R$ 3.672,63
13/10/2017;11;Cliente 1050;BA;R$ 753,70
17/10/2017;11;Cliente 894;PE;R$ 2.267,81
24/10/2017;11;Cliente 1073;SC;R$ 157,78
24/10/2017;11;Cliente 1074;PE;R$ 286,14
24/10/2017;11;Cliente 1074;PE;R$ 1.620,64
25/10/2017;11;Cliente 1076;GO;R$ 518,14
27/10/2017;11;Cliente 1074;PE;R$ 1.372,98
06/11/2017;11;Cliente 1090;MT;R$ 105,08
08/11/2017;11;Cliente 1093;ES;R$ 2.466,05
10/11/2017;11;Cliente 1098;SC;R$ 123,48
17/11/2017;11;Cliente 1106;SC;R$ 2.644,78
17/11/2017;11;Cliente 1106;SC;R$ 1.757,12
21/11/2017;11;Cliente 1109;SC;R$ 81,27
21/11/2017;11;Cliente 1110;SC;R$ 156,74
21/11/2017;11;Cliente 891;DF;R$ 2.190,80
21/11/2017;11;Cliente 891;DF;R$ 2.246,59
21/11/2017;11;Cliente 891;DF;R$ 2.549,66
21/11/2017;11;Cliente 1116;MT;R$ 130,90
22/11/2017;11;Cliente 573;MS;R$ 1.661,03
22/11/2017;11;Cliente 573;MS;R$ 1.401,91
22/11/2017;11;Cliente 573;MS;R$ 617,33
04/12/2017;11;Cliente 573;MS;R$ 325,71
04/12/2017;11;Cliente 573;MS;R$ 492,64
06/12/2017;11;Cliente 1140;ES;R$ 778,00
07/12/2017;11;Cliente 1143;SC;R$ 1.430,63
07/12/2017;11;Cliente 1144;SC;R$ 1.309,91
08/12/2017;11;Cliente 1014;CE;R$ 1.139,52
08/12/2017;11;Cliente 1014;CE;R$ 1.923,61
08/12/2017;11;Cliente 1014;CE;R$ 954,29
14/12/2017;11;Cliente 1161;PB;R$ 593,89
15/12/2017;11;Cliente 572;BA;R$ 912,54
15/12/2017;11;Cliente 572;BA;R$ 531,32
15/12/2017;11;Cliente 572;BA;R$ 914,44
15/12/2017;11;Cliente 572;BA;R$ 954,06
19/12/2017;11;Cliente 1168;BA;R$ 50.408,30
19/12/2017;11;Cliente 1169;SC;R$ 2.300,41
19/12/2017;11;Cliente 1169;SC;R$ 1.920,16
19/12/2017;11;Cliente 1169;SC;R$ 37.240,56
19/12/2017;11;Cliente 1169;SC;R$ 30.671,97
21/12/2017;11;Cliente 1168;BA;R$ 9.876,82
02/01/2018;11;Cliente 1182;PE;R$ 1.636,85
02/01/2018;11;Cliente 1183;GO;R$ 1.521,13
02/01/2018;11;Cliente 1184;AL;R$ 877,25
05/01/2018;11;Cliente 1195;SC;R$ 132,39
09/01/2018;11;Cliente 1202;MA;R$ 504,10
09/01/2018;11;Cliente 1202;MA;R$ 862,27
09/01/2018;11;Cliente 1202;MA;R$ 381,94
10/01/2018;11;Cliente 1205;PA;R$ 1.588,37
11/01/2018;11;Cliente 1169;SC;R$ 7.209,33
16/01/2018;11;Cliente 1211;GO;R$ 310,14
16/01/2018;11;Cliente 1212;MS;R$ 322,62
18/01/2018;11;Cliente 1219;ES;R$ 1.924,58
24/01/2018;11;Cliente 1202;MA;R$ 4.025,24
24/01/2018;11;Cliente 1202;MA;R$ 4.913,03
24/01/2018;11;Cliente 1202;MA;R$ 3.904,06
24/01/2018;11;Cliente 573;MS;R$ 1.473,07
24/01/2018;11;Cliente 573;MS;R$ 607,48
24/01/2018;11;Cliente 573;MS;R$ 973,41
29/01/2018;11;Cliente 547;ES;R$ 448,00
29/01/2018;11;Cliente 1235;MT;R$ 217,69
30/01/2018;11;Cliente 891;DF;R$ 3.167,94
30/01/2018;11;Cliente 891;DF;R$ 1.999,73
30/01/2018;11;Cliente 891;DF;R$ 2.380,74
30/01/2018;11;Cliente 1205;PA;R$ 596,04
30/01/2018;11;Cliente 1219;ES;R$ 3.252,29
06/02/2018;11;Cliente 573;MS;R$ 605,74
06/02/2018;11;Cliente 573;MS;R$ 720,09
07/02/2018;11;Cliente 1253;PA;R$ 154,49
08/02/2018;11;Cliente 572;BA;R$ 1.115,98
08/02/2018;11;Cliente 572;BA;R$ 590,81
08/02/2018;11;Cliente 572;BA;R$ 1.029,81
08/02/2018;11;Cliente 572;BA;R$ 2.300,43
19/02/2018;11;Cliente 1269;SC;R$ 263,87
19/02/2018;11;Cliente 1202;MA;R$ 2.251,12
19/02/2018;11;Cliente 1202;MA;R$ 3.815,18
19/02/2018;11;Cliente 1202;MA;R$ 1.949,18
19/02/2018;11;Cliente 1276;RO;R$ 313,32
23/02/2018;11;Cliente 1282;PI;R$ 285,80
28/02/2018;11;Cliente 750;ES;R$ 122,30
01/03/2018;11;Cliente 1298;MS;R$ 724,83
02/03/2018;11;Cliente 1301;ES;R$ 1.635,87
06/03/2018;11;Cliente 891;DF;R$ 1.868,60
06/03/2018;11;Cliente 891;DF;R$ 2.215,81
06/03/2018;11;Cliente 891;DF;R$ 2.188,98
06/03/2018;11;Cliente 1205;PA;R$ 3.234,59
07/03/2018;11;Cliente 573;MS;R$ 401,45
13/03/2018;11;Cliente 1322;ES;R$ 593,79
13/03/2018;11;Cliente 1325;MT;R$ 98,49
14/03/2018;11;Cliente 1333;ES;R$ 5.827,29
15/03/2018;11;Cliente 1202;MA;R$ 1.647,58
15/03/2018;11;Cliente 1202;MA;R$ 1.795,15
15/03/2018;11;Cliente 1202;MA;R$ 2.972,83
19/03/2018;11;Cliente 1341;MT;R$ 145,55
19/03/2018;11;Cliente 1342;BA;R$ 173,44
19/03/2018;11;Cliente 1343;MS;R$ 195,96
20/03/2018;11;Cliente 572;BA;R$ 830,82
20/03/2018;11;Cliente 572;BA;R$ 702,26
20/03/2018;11;Cliente 572;BA;R$ 787,56
20/03/2018;11;Cliente 572;BA;R$ 679,22
21/03/2018;11;Cliente 1349;MT;R$ 84,81
21/03/2018;11;Cliente 1350;SC;R$ 578,36
23/03/2018;11;Cliente 1354;TO;R$ 263,57
29/03/2018;11;Cliente 1361;MT;R$ 127,17
04/04/2018;11;Cliente 1202;MA;R$ 1.250,90
04/04/2018;11;Cliente 1202;MA;R$ 1.491,81
04/04/2018;11;Cliente 1202;MA;R$ 2.163,76
06/04/2018;11;Cliente 1370;SC;R$ 10.605,89
09/04/2018;11;Cliente 1205;PA;R$ 2.761,32
10/04/2018;11;Cliente 540;DF;R$ 339,79
10/04/2018;11;Cliente 1375;BA;R$ 1.030,70
11/04/2018;11;Cliente 1376;BA;R$ 2.696,90
16/04/2018;11;Cliente 1384;GO;R$ 185,48
16/04/2018;11;Cliente 1384;AM;R$ 167,28
16/04/2018;11;Cliente 1394;AC;R$ 80,43
16/04/2018;11;Cliente 1384;RO;R$ 145,64
16/04/2018;11;Cliente 1384;ES;R$ 132,99
16/04/2018;11;Cliente 1395;AM;R$ 113,04
16/04/2018;11;Cliente 1384;BA;R$ 108,34
16/04/2018;11;Cliente 1384;DF;R$ 146,85
16/04/2018;11;Cliente 1396;PE;R$ 118,54
16/04/2018;11;Cliente 1384;CE;R$ 94,16
16/04/2018;11;Cliente 1384;BA;R$ 133,46
16/04/2018;11;Cliente 1397;RN;R$ 79,94
16/04/2018;11;Cliente 1398;MT;R$ 88,18
16/04/2018;11;Cliente 1384;MA;R$ 223,76
16/04/2018;11;Cliente 1384;AL;R$ 118,47
16/04/2018;11;Cliente 1399;SC;R$ 203,91
16/04/2018;11;Cliente 1384;PA;R$ 133,65
16/04/2018;11;Cliente 1400;PB;R$ 155,40
16/04/2018;11;Cliente 1403;PI;R$ 225,10
16/04/2018;11;Cliente 1404;SE;R$ 126,53
16/04/2018;11;Cliente 1409;SC;R$ 203,24
16/04/2018;11;Cliente 1384;GO;R$ 198,93
16/04/2018;11;Cliente 1384;PE;R$ 214,42
16/04/2018;11;Cliente 1384;PE;R$ 117,86
16/04/2018;11;Cliente 1384;PB;R$ 189,73
16/04/2018;11;Cliente 1412;TO;R$ 127,08
16/04/2018;11;Cliente 1413;ES;R$ 164,00
16/04/2018;11;Cliente 1421;BA;R$ 139,02
17/04/2018;11;Cliente 1427;PE;R$ 1.575,66
18/04/2018;11;Cliente 871;DF;R$ 620,14
18/04/2018;11;Cliente 1429;GO;R$ 364,92
18/04/2018;11;Cliente 1432;SC;R$ 186,46
19/04/2018;11;Cliente 1433;PB;R$ 1.905,34
20/04/2018;11;Cliente 1436;PE;R$ 292,35
27/04/2018;11;Cliente 1446;GO;R$ 1.910,23
27/04/2018;11;Cliente 1446;GO;R$ 1.828,22
27/04/2018;11;Cliente 1446;GO;R$ 3.711,84
02/05/2018;11;Cliente 620;ES;R$ 184,89
02/05/2018;11;Cliente 1202;MA;R$ 1.948,68
02/05/2018;11;Cliente 1202;MA;R$ 1.752,61
